"id","pokemon_id","move_id"
16412,176,134
16413,176,205
16414,176,272
16415,176,405
16416,176,63
16417,176,406
16418,176,135
16419,176,255
16420,176,231
16421,176,439
16422,176,138
16423,176,301
16424,176,67
16425,176,348
16426,176,302
16427,176,213
16428,176,166
16429,176,68
16430,176,167
16431,176,141
16432,176,304
16433,176,168
16434,176,416
16435,176,95
16436,176,351
16437,176,219
16438,176,169
16439,176,74
16440,176,75
16441,176,170
16442,176,418
16443,176,419
16444,176,420
16445,176,78
16446,176,79
16447,176,421
16448,176,151
16449,176,307
16450,176,424
16451,176,81
16452,176,261
16453,176,356
16454,176,426
16455,176,427
16456,176,83
16457,176,174
16458,176,428
16459,176,429
16460,176,387
16461,176,225
16462,176,177
16463,177,10
16464,177,107
16465,177,268
16466,177,310
16467,177,17
16468,177,292
16469,177,22
16470,177,245
16471,177,282
16472,177,246
16473,177,392
16474,177,24
16475,177,25
16476,177,435
16477,177,27
16478,177,191
16479,177,28
16480,177,119
16481,177,247
16482,177,284
16483,177,33
16484,177,34
16485,177,35
16486,177,249
16487,177,250
16488,177,36
16489,177,37
16490,177,38
16491,177,285
16492,177,286
16493,177,42
16494,177,43
16495,177,46
16496,177,162
16497,177,48
16498,177,49
16499,177,50
16500,177,51
16501,177,436
16502,177,251
16503,177,55
16504,177,163
16505,177,199
16506,177,56
16507,177,252
16508,177,253
16509,177,433
16510,177,131
16511,177,58
16512,177,400
16513,177,402
16514,177,403
16515,177,254
16516,177,405
16517,177,206
16518,177,63
16519,177,288
16520,177,135
16521,177,255
16522,177,409
16523,177,231
16524,177,138
16525,177,348
16526,177,166
16527,177,503
16528,177,68
16529,177,289
16530,177,167
16531,177,256
16532,177,495
16533,177,414
16534,177,303
16535,177,441
16536,177,497
16537,177,305
16538,177,168
16539,177,219
16540,177,498
16541,177,74
16542,177,75
16543,177,170
16544,177,418
16545,177,419
16546,177,447
16547,177,471
16548,177,474
16549,177,78
16550,177,421
16551,177,422
16552,177,83
16553,177,428
16554,177,448
16555,177,177
16556,178,159
16557,178,10
16558,178,107
16559,178,88
16560,178,268
16561,178,17
16562,178,292
16563,178,22
16564,178,245
16565,178,246
16566,178,392
16567,178,24
16568,178,25
16569,178,435
16570,178,27
16571,178,28
16572,178,119
16573,178,247
16574,178,284
16575,178,33
16576,178,34
16577,178,35
16578,178,249
16579,178,250
16580,178,36
16581,178,37
16582,178,38
16583,178,286
16584,178,42
16585,178,43
16586,178,46
16587,178,162
16588,178,48
16589,178,49
16590,178,50
16591,178,51
16592,178,436
16593,178,251
16594,178,55
16595,178,163
16596,178,199
16597,178,56
16598,178,252
16599,178,253
16600,178,433
16601,178,131
16602,178,58
16603,178,400
16604,178,402
16605,178,403
16606,178,254
16607,178,405
16608,178,63
16609,178,135
16610,178,255
16611,178,409
16612,178,231
16613,178,138
16614,178,348
16615,178,166
16616,178,503
16617,178,68
16618,178,289
16619,178,167
16620,178,256
16621,178,495
16622,178,414
16623,178,303
16624,178,441
16625,178,497
16626,178,305
16627,178,168
16628,178,95
16629,178,219
16630,178,169
16631,178,498
16632,178,74
16633,178,75
16634,178,170
16635,178,418
16636,178,419
16637,178,447
16638,178,442
16639,178,78
16640,178,421
16641,178,422
16642,178,83
16643,178,428
16644,178,279
16645,178,448
16646,178,177
16647,179,281
16648,179,6
16649,179,7
16650,179,8
16651,179,9
16652,179,10
16653,179,11
16654,179,340
16655,179,291
16656,179,292
16657,179,293
16658,179,116
16659,179,22
16660,179,269
16661,179,24
16662,179,294
16663,179,25
16664,179,435
16665,179,26
16666,179,27
16667,179,28
16668,179,119
16669,179,33
16670,179,34
16671,179,35
16672,179,36
16673,179,37
16674,179,599
16675,179,38
16676,179,342
16677,179,43
16678,179,46
16679,179,48
16680,179,49
16681,179,397
16682,179,50
16683,179,51
16684,179,52
16685,179,126
16686,179,55
16687,179,199
16688,179,56
16689,179,377
16690,179,58
16691,179,345
16692,179,60
16693,179,272
16694,179,63
16695,179,464
16696,179,231
16697,179,302
16698,179,68
16699,179,350
16700,179,466
16701,179,352
16702,179,74
16703,179,306
16704,179,353
16705,179,420
16706,179,78
16707,179,79
16708,179,354
16709,179,238
16710,179,309
16711,179,600
16712,179,83
16713,179,358
16714,179,359
16715,179,428
16716,179,85
16717,179,86
16718,180,101
16719,180,102
16720,180,180
16721,180,103
16722,180,106
16723,180,6
16724,180,7
16725,180,8
16726,180,9
16727,180,10
16728,180,11
16729,180,87
16730,180,365
16731,180,112
16732,180,113
16733,180,12
16734,180,340
16735,180,291
16736,180,292
16737,180,293
16738,180,116
16739,180,22
16740,180,269
16741,180,24
16742,180,25
16743,180,435
16744,180,26
16745,180,27
16746,180,28
16747,180,119
16748,180,33
16749,180,34
16750,180,35
16751,180,36
16752,180,37
16753,180,599
16754,180,38
16755,180,342
16756,180,43
16757,180,46
16758,180,48
16759,180,49
16760,180,397
16761,180,50
16762,180,51
16763,180,52
16764,180,124
16765,180,126
16766,180,55
16767,180,199
16768,180,56
16769,180,57
16770,180,58
16771,180,133
16772,180,345
16773,180,60
16774,180,134
16775,180,272
16776,180,63
16777,180,231
16778,180,302
16779,180,68
16780,180,141
16781,180,350
16782,180,466
16783,180,352
16784,180,74
16785,180,306
16786,180,353
16787,180,420
16788,180,78
16789,180,79
16790,180,354
16791,180,238
16792,180,309
16793,180,600
16794,180,83
16795,180,358
16796,180,359
16797,180,428
16798,180,156
16799,180,85
16800,180,86
16801,181,101
16802,181,102
16803,181,180
16804,181,103
16805,181,106
16806,181,6
16807,181,7
16808,181,8
16809,181,9
16810,181,10
16811,181,11
16812,181,87
16813,181,88
16814,181,365
16815,181,112
16816,181,113
16817,181,12
16818,181,340
16819,181,291
16820,181,292
16821,181,293
16822,181,116
16823,181,22
16824,181,269
16825,181,24
16826,181,25
16827,181,435
16828,181,26
16829,181,27
16830,181,28
16831,181,119
16832,181,33
16833,181,34
16834,181,35
16835,181,36
16836,181,37
16837,181,599
16838,181,38
16839,181,342
16840,181,41
16841,181,43
16842,181,46
16843,181,48
16844,181,49
16845,181,397
16846,181,50
16847,181,51
16848,181,52
16849,181,124
16850,181,126
16851,181,55
16852,181,199
16853,181,56
16854,181,57
16855,181,58
16856,181,133
16857,181,345
16858,181,60
16859,181,134
16860,181,272
16861,181,63
16862,181,231
16863,181,302
16864,181,68
16865,181,141
16866,181,350
16867,181,143
16868,181,466
16869,181,145
16870,181,95
16871,181,96
16872,181,352
16873,181,74
16874,181,306
16875,181,353
16876,181,420
16877,181,78
16878,181,79
16879,181,354
16880,181,97
16881,181,155
16882,181,238
16883,181,309
16884,181,600
16885,181,598
16886,181,83
16887,181,358
16888,181,561
16889,181,359
16890,181,428
16891,181,156
16892,181,279
16893,181,175
16894,181,99
16895,181,157
16896,181,431
16897,181,85
16898,181,86
16899,181,179
16900,181,562
16901,182,2
16902,182,3
16903,182,10
16904,182,316
16905,182,88
16906,182,449
16907,182,13
16908,182,14
16909,182,15
16910,182,16
16911,182,17
16912,182,18
16913,182,244
16914,182,19
16915,182,20
16916,182,22
16917,182,24
16918,182,25
16919,182,33
16920,182,34
16921,182,35
16922,182,36
16923,182,37
16924,182,194
16925,182,38
16926,182,39
16927,182,42
16928,182,43
16929,182,44
16930,182,46
16931,182,48
16932,182,49
16933,182,50
16934,182,51
16935,182,52
16936,182,251
16937,182,344
16938,182,53
16939,182,54
16940,182,399
16941,182,55
16942,182,56
16943,182,287
16944,182,58
16945,182,59
16946,182,60
16947,182,61
16948,182,272
16949,182,63
16950,182,453
16951,182,64
16952,182,408
16953,182,66
16954,182,67
16955,182,512
16956,182,68
16957,182,141
16958,182,327
16959,182,69
16960,182,70
16961,182,416
16962,182,71
16963,182,95
16964,182,72
16965,182,74
16966,182,75
16967,182,76
16968,182,259
16969,182,77
16970,182,420
16971,182,78
16972,182,98
16973,182,82
16974,182,356
16975,182,427
16976,182,83
16977,182,428
16978,182,262
16979,182,454
16980,182,456
16981,182,279
16982,182,263
16983,182,84
16984,182,544
16985,182,85
16986,182,86
16987,183,101
16988,183,180
16989,183,313
16990,183,106
16991,183,6
16992,183,7
16993,183,8
16994,183,9
16995,183,10
16996,183,181
16997,183,391
16998,183,242
16999,183,183
17000,183,184
17001,183,185
17002,183,186
17003,183,187
17004,183,188
17005,183,113
17006,183,12
17007,183,116
17008,183,22
17009,183,24
17010,183,25
17011,183,26
17012,183,27
17013,183,394
17014,183,192
17015,183,119
17016,183,32
17017,183,193
17018,183,396
17019,183,34
17020,183,35
17021,183,36
17022,183,37
17023,183,38
17024,183,123
17025,183,40
17026,183,195
17027,183,540
17028,183,196
17029,183,43
17030,183,44
17031,183,197
17032,183,46
17033,183,48
17034,183,49
17035,183,50
17036,183,398
17037,183,51
17038,183,124
17039,183,344
17040,183,126
17041,183,55
17042,183,199
17043,183,433
17044,183,57
17045,183,201
17046,183,287
17047,183,203
17048,183,58
17049,183,133
17050,183,60
17051,183,380
17052,183,134
17053,183,62
17054,183,206
17055,183,63
17056,183,207
17057,183,577
17058,183,406
17059,183,346
17060,183,408
17061,183,210
17062,183,410
17063,183,212
17064,183,301
17065,183,469
17066,183,213
17067,183,68
17068,183,141
17069,183,415
17070,183,216
17071,183,218
17072,183,74
17073,183,75
17074,183,220
17075,183,472
17076,183,78
17077,183,221
17078,183,97
17079,183,81
17080,183,355
17081,183,261
17082,183,425
17083,183,356
17084,183,83
17085,183,156
17086,183,175
17087,183,224
17088,183,376
17089,183,432
17090,183,85
17091,183,228
17092,183,528
17093,183,86
17094,183,229
17095,183,362
17096,184,101
17097,184,180
17098,184,313
17099,184,106
17100,184,6
17101,184,7
17102,184,8
17103,184,9
17104,184,10
17105,184,181
17106,184,183
17107,184,184
17108,184,185
17109,184,186
17110,184,187
17111,184,188
17112,184,88
17113,184,113
17114,184,12
17115,184,116
17116,184,22
17117,184,24
17118,184,25
17119,184,26
17120,184,27
17121,184,394
17122,184,192
17123,184,119
17124,184,32
17125,184,193
17126,184,396
17127,184,34
17128,184,35
17129,184,36
17130,184,37
17131,184,38
17132,184,40
17133,184,196
17134,184,43
17135,184,44
17136,184,197
17137,184,46
17138,184,48
17139,184,49
17140,184,50
17141,184,51
17142,184,124
17143,184,344
17144,184,126
17145,184,55
17146,184,199
17147,184,433
17148,184,57
17149,184,201
17150,184,287
17151,184,203
17152,184,58
17153,184,133
17154,184,60
17155,184,380
17156,184,134
17157,184,62
17158,184,63
17159,184,207
17160,184,406
17161,184,346
17162,184,210
17163,184,410
17164,184,212
17165,184,301
17166,184,469
17167,184,213
17168,184,68
17169,184,141
17170,184,216
17171,184,218
17172,184,145
17173,184,95
17174,184,74
17175,184,75
17176,184,78
17177,184,221
17178,184,97
17179,184,81
17180,184,355
17181,184,261
17182,184,425
17183,184,356
17184,184,83
17185,184,156
17186,184,175
17187,184,224
17188,184,376
17189,184,432
17190,184,85
17191,184,228
17192,184,528
17193,184,86
17194,184,229
17195,184,362
17196,185,101
17197,185,102
17198,185,180
17199,185,103
17200,185,313
17201,185,106
17202,185,6
17203,185,7
17204,185,8
17205,185,9
17206,185,10
17207,185,88
17208,185,365
17209,185,112
17210,185,113
17211,185,12
17212,185,519
17213,185,89
17214,185,116
17215,185,22
17216,185,24
17217,185,25
17218,185,239
17219,185,26
17220,185,445
17221,185,520
17222,185,34
17223,185,121
17224,185,35
17225,185,249
17226,185,36
17227,185,37
17228,185,194
17229,185,38
17230,185,285
17231,185,40
17232,185,366
17233,185,161
17234,185,43
17235,185,197
17236,185,46
17237,185,48
17238,185,49
17239,185,50
17240,185,51
17241,185,124
17242,185,55
17243,185,56
17244,185,252
17245,185,57
17246,185,287
17247,185,323
17248,185,58
17249,185,133
17250,185,59
17251,185,299
17252,185,60
17253,185,401
17254,185,134
17255,185,272
17256,185,63
17257,185,346
17258,185,137
17259,185,369
17260,185,211
17261,185,91
17262,185,212
17263,185,301
17264,185,348
17265,185,381
17266,185,521
17267,185,68
17268,185,141
17269,185,415
17270,185,305
17271,185,522
17272,185,466
17273,185,416
17274,185,94
17275,185,95
17276,185,371
17277,185,74
17278,185,372
17279,185,75
17280,185,565
17281,185,386
17282,185,235
17283,185,473
17284,185,442
17285,185,420
17286,185,78
17287,185,97
17288,185,83
17289,185,156
17290,185,375
17291,185,99
17292,185,601
17293,185,236
17294,185,431
17295,185,85
17296,185,86
17297,186,389
17298,186,390
17299,186,101
17300,186,180
17301,186,106
17302,186,6
17303,186,8
17304,186,9
17305,186,10
17306,186,182
17307,186,183
17308,186,184
17309,186,185
17310,186,186
17311,186,187
17312,186,188
17313,186,88
17314,186,365
17315,186,112
17316,186,113
17317,186,12
17318,186,89
17319,186,116
17320,186,22
17321,186,245
17322,186,434
17323,186,24
17324,186,294
17325,186,25
17326,186,26
17327,186,191
17328,186,394
17329,186,192
17330,186,119
17331,186,32
17332,186,396
17333,186,34
17334,186,35
17335,186,249
17336,186,36
17337,186,37
17338,186,38
17339,186,123
17340,186,40
17341,186,540
17342,186,196
17343,186,286
17344,186,43
17345,186,46
17346,186,48
17347,186,49
17348,186,50
17349,186,51
17350,186,124
17351,186,344
17352,186,55
17353,186,199
17354,186,252
17355,186,57
17356,186,201
17357,186,287
17358,186,203
17359,186,58
17360,186,133
17361,186,60
17362,186,134
17363,186,272
17364,186,63
17365,186,207
17366,186,406
17367,186,64
17368,186,210
17369,186,410
17370,186,212
17371,186,213
17372,186,68
17373,186,273
17374,186,141
17375,186,145
17376,186,94
17377,186,95
17378,186,74
17379,186,473
17380,186,78
17381,186,79
17382,186,221
17383,186,97
17384,186,83
17385,186,156
17386,186,224
17387,186,85
17388,186,229
17389,187,338
17390,187,2
17391,187,6
17392,187,7
17393,187,9
17394,187,10
17395,187,181
17396,187,11
17397,187,449
17398,187,13
17399,187,14
17400,187,17
17401,187,18
17402,187,244
17403,187,19
17404,187,22
17405,187,189
17406,187,24
17407,187,25
17408,187,26
17409,187,27
17410,187,28
17411,187,32
17412,187,33
17413,187,396
17414,187,34
17415,187,35
17416,187,249
17417,187,36
17418,187,37
17419,187,599
17420,187,38
17421,187,42
17422,187,43
17423,187,44
17424,187,46
17425,187,48
17426,187,49
17427,187,50
17428,187,51
17429,187,251
17430,187,344
17431,187,53
17432,187,54
17433,187,55
17434,187,199
17435,187,56
17436,187,252
17437,187,437
17438,187,58
17439,187,60
17440,187,63
17441,187,455
17442,187,255
17443,187,66
17444,187,138
17445,187,410
17446,187,67
17447,187,68
17448,187,167
17449,187,256
17450,187,141
17451,187,69
17452,187,70
17453,187,71
17454,187,328
17455,187,72
17456,187,74
17457,187,75
17458,187,258
17459,187,78
17460,187,152
17461,187,600
17462,187,82
17463,187,426
17464,187,83
17465,187,428
17466,187,262
17467,187,454
17468,187,263
17469,187,461
17470,187,85
17471,187,86
17472,188,2
17473,188,6
17474,188,7
17475,188,9
17476,188,10
17477,188,181
17478,188,449
17479,188,13
17480,188,14
17481,188,17
17482,188,18
17483,188,244
17484,188,19
17485,188,22
17486,188,24
17487,188,25
17488,188,26
17489,188,27
17490,188,28
17491,188,33
17492,188,396
17493,188,34
17494,188,35
17495,188,249
17496,188,36
17497,188,37
17498,188,599
17499,188,38
17500,188,42
17501,188,43
17502,188,44
17503,188,46
17504,188,48
17505,188,49
17506,188,50
17507,188,51
17508,188,251
17509,188,344
17510,188,53
17511,188,54
17512,188,55
17513,188,56
17514,188,252
17515,188,437
17516,188,58
17517,188,60
17518,188,272
17519,188,63
17520,188,255
17521,188,66
17522,188,138
17523,188,410
17524,188,67
17525,188,68
17526,188,167
17527,188,256
17528,188,141
17529,188,69
17530,188,70
17531,188,71
17532,188,72
17533,188,74
17534,188,75
17535,188,258
17536,188,78
17537,188,152
17538,188,82
17539,188,426
17540,188,83
17541,188,428
17542,188,262
17543,188,263
17544,188,461
17545,188,85
17546,188,86
17547,189,2
17548,189,6
17549,189,7
17550,189,9
17551,189,10
17552,189,181
17553,189,88
17554,189,449
17555,189,13
17556,189,14
17557,189,17
17558,189,18
17559,189,244
17560,189,19
17561,189,22
17562,189,24
17563,189,25
17564,189,26
17565,189,27
17566,189,28
17567,189,33
17568,189,396
17569,189,34
17570,189,35
17571,189,249
17572,189,36
17573,189,37
17574,189,599
17575,189,38
17576,189,42
17577,189,43
17578,189,44
17579,189,46
17580,189,48
17581,189,49
17582,189,50
17583,189,51
17584,189,251
17585,189,344
17586,189,53
17587,189,54
17588,189,55
17589,189,199
17590,189,56
17591,189,252
17592,189,437
17593,189,58
17594,189,60
17595,189,272
17596,189,63
17597,189,255
17598,189,66
17599,189,138
17600,189,410
17601,189,67
17602,189,68
17603,189,167
17604,189,256
17605,189,141
17606,189,69
17607,189,70
17608,189,71
17609,189,95
17610,189,72
17611,189,74
17612,189,75
17613,189,258
17614,189,78
17615,189,152
17616,189,82
17617,189,426
17618,189,83
17619,189,428
17620,189,262
17621,189,263
17622,189,461
17623,189,85
17624,189,86
17625,190,390
17626,190,101
17627,190,102
17628,190,180
17629,190,103
17630,190,104
17631,190,3
17632,190,313
17633,190,106
17634,190,281
17635,190,6
17636,190,8
17637,190,9
17638,190,10
17639,190,181
17640,190,365
17641,190,112
17642,190,113
17643,190,12
17644,190,17
17645,190,291
17646,190,292
17647,190,293
17648,190,116
17649,190,22
17650,190,269
17651,190,282
17652,190,24
17653,190,294
17654,190,25
17655,190,26
17656,190,394
17657,190,119
17658,190,247
17659,190,120
17660,190,34
17661,190,35
17662,190,249
17663,190,250
17664,190,36
17665,190,37
17666,190,319
17667,190,38
17668,190,40
17669,190,342
17670,190,286
17671,190,43
17672,190,46
17673,190,47
17674,190,48
17675,190,49
17676,190,50
17677,190,51
17678,190,124
17679,190,251
17680,190,271
17681,190,126
17682,190,55
17683,190,199
17684,190,56
17685,190,253
17686,190,57
17687,190,130
17688,190,202
17689,190,287
17690,190,58
17691,190,133
17692,190,299
17693,190,60
17694,190,401
17695,190,300
17696,190,134
17697,190,62
17698,190,272
17699,190,324
17700,190,63
17701,190,312
17702,190,408
17703,190,138
17704,190,410
17705,190,212
17706,190,301
17707,190,302
17708,190,213
17709,190,68
17710,190,256
17711,190,273
17712,190,141
17713,190,304
17714,190,70
17715,190,328
17716,190,351
17717,190,146
17718,190,329
17719,190,330
17720,190,74
17721,190,75
17722,190,509
17723,190,148
17724,190,235
17725,190,473
17726,190,442
17727,190,78
17728,190,452
17729,190,152
17730,190,307
17731,190,81
17732,190,443
17733,190,83
17734,190,156
17735,190,280
17736,190,85
17737,190,86
17738,190,229
17739,190,363
17740,191,2
17741,191,3
17742,191,7
17743,191,9
17744,191,10
17745,191,449
17746,191,13
17747,191,14
17748,191,15
17749,191,16
17750,191,17
17751,191,22
17752,191,24
17753,191,25
17754,191,27
17755,191,29
17756,191,33
17757,191,34
17758,191,35
17759,191,36
17760,191,37
17761,191,38
17762,191,39
17763,191,42
17764,191,43
17765,191,46
17766,191,48
17767,191,49
17768,191,50
17769,191,51
17770,191,52
17771,191,344
17772,191,53
17773,191,460
17774,191,54
17775,191,55
17776,191,199
17777,191,56
17778,191,287
17779,191,58
17780,191,59
17781,191,60
17782,191,61
17783,191,272
17784,191,63
17785,191,64
17786,191,65
17787,191,66
17788,191,67
17789,191,68
17790,191,69
17791,191,70
17792,191,71
17793,191,94
17794,191,72
17795,191,74
17796,191,75
17797,191,420
17798,191,78
17799,191,82
17800,191,83
17801,191,85
17802,191,86
17803,192,389
17804,192,2
17805,192,3
17806,192,7
17807,192,9
17808,192,10
17809,192,88
17810,192,449
17811,192,13
17812,192,14
17813,192,15
17814,192,16
17815,192,17
17816,192,20
17817,192,22
17818,192,24
17819,192,25
17820,192,27
17821,192,33
17822,192,34
17823,192,35
17824,192,36
17825,192,37
17826,192,38
17827,192,39
17828,192,42
17829,192,43
17830,192,46
17831,192,48
17832,192,49
17833,192,50
17834,192,51
17835,192,52
17836,192,344
17837,192,53
17838,192,54
17839,192,55
17840,192,199
17841,192,56
17842,192,287
17843,192,58
17844,192,59
17845,192,60
17846,192,61
17847,192,272
17848,192,63
17849,192,64
17850,192,65
17851,192,66
17852,192,67
17853,192,68
17854,192,69
17855,192,70
17856,192,71
17857,192,94
17858,192,95
17859,192,72
17860,192,74
17861,192,75
17862,192,420
17863,192,78
17864,192,98
17865,192,602
17866,192,82
17867,192,83
17868,192,428
17869,192,84
17870,192,85
17871,192,86
17872,193,2
17873,193,240
17874,193,105
17875,193,241
17876,193,6
17877,193,7
17878,193,9
17879,193,10
17880,193,242
17881,193,530
17882,193,17
17883,193,21
17884,193,22
17885,193,245
17886,193,434
17887,193,282
17888,193,24
17889,193,294
17890,193,25
17891,193,119
17892,193,247
17893,193,318
17894,193,33
17895,193,34
17896,193,35
17897,193,249
17898,193,36
17899,193,37
17900,193,298
17901,193,38
17902,193,285
17903,193,195
17904,193,286
17905,193,42
17906,193,43
17907,193,46
17908,193,162
17909,193,48
17910,193,49
17911,193,50
17912,193,51
17913,193,271
17914,193,55
17915,193,56
17916,193,252
17917,193,129
17918,193,253
17919,193,287
17920,193,58
17921,193,63
17922,193,135
17923,193,255
17924,193,231
17925,193,138
17926,193,166
17927,193,68
17928,193,349
17929,193,167
17930,193,256
17931,193,168
17932,193,257
17933,193,169
17934,193,74
17935,193,237
17936,193,170
17937,193,78
17938,193,260
17939,193,83
17940,193,461
17941,193,336
17942,193,85
17943,193,462
17944,193,446
17945,194,180
17946,194,313
17947,194,339
17948,194,6
17949,194,8
17950,194,9
17951,194,10
17952,194,181
17953,194,182
17954,194,183
17955,194,184
17956,194,185
17957,194,186
17958,194,187
17959,194,112
17960,194,89
17961,194,116
17962,194,22
17963,194,24
17964,194,25
17965,194,501
17966,194,26
17967,194,191
17968,194,192
17969,194,32
17970,194,33
17971,194,34
17972,194,121
17973,194,35
17974,194,36
17975,194,37
17976,194,38
17977,194,39
17978,194,40
17979,194,366
17980,194,196
17981,194,161
17982,194,43
17983,194,197
17984,194,46
17985,194,48
17986,194,49
17987,194,50
17988,194,51
17989,194,52
17990,194,124
17991,194,344
17992,194,126
17993,194,55
17994,194,199
17995,194,129
17996,194,57
17997,194,201
17998,194,320
17999,194,321
18000,194,322
18001,194,203
18002,194,58
18003,194,60
18004,194,205
18005,194,63
18006,194,207
18007,194,208
18008,194,137
18009,194,210
18010,194,212
18011,194,213
18012,194,68
18013,194,497
18014,194,218
18015,194,94
18016,194,233
18017,194,329
18018,194,371
18019,194,74
18020,194,372
18021,194,331
18022,194,77
18023,194,420
18024,194,78
18025,194,221
18026,194,97
18027,194,83
18028,194,358
18029,194,262
18030,194,156
18031,194,99
18032,194,224
18033,194,85
18034,194,528
18035,194,86
18036,194,229
18037,195,101
18038,195,180
18039,195,313
18040,195,106
18041,195,6
18042,195,8
18043,195,9
18044,195,10
18045,195,181
18046,195,182
18047,195,183
18048,195,184
18049,195,185
18050,195,186
18051,195,187
18052,195,88
18053,195,112
18054,195,113
18055,195,12
18056,195,89
18057,195,116
18058,195,22
18059,195,24
18060,195,25
18061,195,26
18062,195,191
18063,195,192
18064,195,32
18065,195,33
18066,195,34
18067,195,121
18068,195,35
18069,195,249
18070,195,36
18071,195,37
18072,195,38
18073,195,39
18074,195,40
18075,195,366
18076,195,196
18077,195,161
18078,195,43
18079,195,197
18080,195,46
18081,195,48
18082,195,49
18083,195,50
18084,195,51
18085,195,52
18086,195,124
18087,195,344
18088,195,126
18089,195,55
18090,195,199
18091,195,129
18092,195,57
18093,195,201
18094,195,203
18095,195,58
18096,195,133
18097,195,60
18098,195,134
18099,195,205
18100,195,63
18101,195,207
18102,195,208
18103,195,137
18104,195,210
18105,195,212
18106,195,213
18107,195,68
18108,195,141
18109,195,497
18110,195,275
18111,195,218
18112,195,416
18113,195,145
18114,195,94
18115,195,95
18116,195,233
18117,195,329
18118,195,371
18119,195,74
18120,195,372
18121,195,331
18122,195,77
18123,195,420
18124,195,78
18125,195,221
18126,195,97
18127,195,83
18128,195,358
18129,195,262
18130,195,156
18131,195,375
18132,195,99
18133,195,224
18134,195,236
18135,195,85
18136,195,528
18137,195,86
18138,195,229
18139,196,338
18140,196,3
18141,196,281
18142,196,6
18143,196,7
18144,196,8
18145,196,9
18146,196,10
18147,196,181
18148,196,108
18149,196,11
18150,196,87
18151,196,243
18152,196,88
18153,196,292
18154,196,116
18155,196,22
18156,196,189
18157,196,245
18158,196,282
18159,196,24
18160,196,25
18161,196,435
18162,196,27
18163,196,28
18164,196,270
18165,196,119
18166,196,247
18167,196,33
18168,196,34
18169,196,35
18170,196,250
18171,196,36
18172,196,37
18173,196,38
18174,196,40
18175,196,342
18176,196,286
18177,196,43
18178,196,44
18179,196,46
18180,196,48
18181,196,49
18182,196,397
18183,196,50
18184,196,51
18185,196,251
18186,196,126
18187,196,460
18188,196,55
18189,196,199
18190,196,56
18191,196,252
18192,196,253
18193,196,433
18194,196,58
18195,196,60
18196,196,400
18197,196,403
18198,196,254
18199,196,405
18200,196,63
18201,196,406
18202,196,64
18203,196,346
18204,196,231
18205,196,301
18206,196,67
18207,196,348
18208,196,411
18209,196,68
18210,196,415
18211,196,441
18212,196,304
18213,196,466
18214,196,95
18215,196,219
18216,196,498
18217,196,74
18218,196,75
18219,196,418
18220,196,419
18221,196,447
18222,196,78
18223,196,79
18224,196,421
18225,196,422
18226,196,307
18227,196,81
18228,196,261
18229,196,83
18230,196,428
18231,196,429
18232,196,279
18233,196,500
18234,196,335
18235,196,448
18236,196,85
18237,196,86
18238,196,362
18239,196,446
18240,197,338
18241,197,3
18242,197,281
18243,197,6
18244,197,7
18245,197,8
18246,197,9
18247,197,10
18248,197,181
18249,197,108
18250,197,11
18251,197,87
18252,197,88
18253,197,292
18254,197,116
18255,197,22
18256,197,245
18257,197,282
18258,197,24
18259,197,294
18260,197,25
18261,197,435
18262,197,27
18263,197,28
18264,197,270
18265,197,119
18266,197,247
18267,197,33
18268,197,34
18269,197,35
18270,197,249
18271,197,250
18272,197,36
18273,197,37
18274,197,319
18275,197,38
18276,197,90
18277,197,285
18278,197,40
18279,197,342
18280,197,286
18281,197,43
18282,197,44
18283,197,46
18284,197,450
18285,197,48
18286,197,49
18287,197,397
18288,197,50
18289,197,51
18290,197,251
18291,197,271
18292,197,126
18293,197,399
18294,197,55
18295,197,199
18296,197,56
18297,197,128
18298,197,252
18299,197,253
18300,197,323
18301,197,58
18302,197,299
18303,197,60
18304,197,254
18305,197,324
18306,197,63
18307,197,406
18308,197,64
18309,197,346
18310,197,301
18311,197,348
18312,197,68
18313,197,273
18314,197,274
18315,197,415
18316,197,497
18317,197,304
18318,197,305
18319,197,232
18320,197,95
18321,197,74
18322,197,417
18323,197,442
18324,197,78
18325,197,79
18326,197,421
18327,197,307
18328,197,81
18329,197,333
18330,197,83
18331,197,429
18332,197,279
18333,197,280
18334,197,337
18335,197,85
18336,197,86
18337,197,362
18338,198,240
18339,198,105
18340,198,241
18341,198,159
18342,198,9
18343,198,10
18344,198,88
18345,198,268
18346,198,310
18347,198,292
18348,198,22
18349,198,245
18350,198,282
18351,198,392
18352,198,24
18353,198,294
18354,198,25
18355,198,435
18356,198,191
18357,198,283
18358,198,119
18359,198,247
18360,198,284
18361,198,34
18362,198,35
18363,198,249
18364,198,250
18365,198,36
18366,198,37
18367,198,319
18368,198,38
18369,198,90
18370,198,285
18371,198,40
18372,198,540
18373,198,196
18374,198,286
18375,198,43
18376,198,46
18377,198,162
18378,198,450
18379,198,48
18380,198,49
18381,198,50
18382,198,51
18383,198,271
18384,198,55
18385,198,163
18386,198,199
18387,198,56
18388,198,252
18389,198,253
18390,198,287
18391,198,131
18392,198,323
18393,198,377
18394,198,58
18395,198,299
18396,198,324
18397,198,63
18398,198,288
18399,198,312
18400,198,135
18401,198,138
18402,198,348
18403,198,166
18404,198,68
18405,198,289
18406,198,167
18407,198,256
18408,198,273
